<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.06	17:48:54	13.2505	13.2505	13.2497	13.2497	2	0	199
2025.02.06	17:48:57	13.2500	13.2505	13.2500	13.2505	2	0	199
2025.02.06	17:48:58	13.2515	13.2515	13.2512	13.2512	2	0	199
2025.02.06	17:48:59	13.2520	13.2520	13.2515	13.2515	3	0	199
2025.02.06	17:49:00	13.2512	13.2515	13.2500	13.2515	7	0	199
2025.02.06	17:49:01	13.2507	13.2510	13.2507	13.2510	2	0	199
2025.02.06	17:49:02	13.2507	13.2507	13.2505	13.2505	4	0	199
2025.02.06	17:49:03	13.2507	13.2507	13.2505	13.2505	2	0	199
2025.02.06	17:49:04	13.2502	13.2505	13.2502	13.2505	2	0	199
2025.02.06	17:49:05	13.2597	13.2597	13.2497	13.2497	4	0	199
2025.02.06	17:50:00	13.2492	13.2492	13.2492	13.2492	1	0	199
2025.02.06	17:50:01	13.2487	13.2487	13.2457	13.2457	4	0	200
2025.02.06	17:50:03	13.2460	13.2460	13.2457	13.2460	3	0	199
2025.02.06	17:50:04	13.2457	13.2460	13.2457	13.2460	4	0	200
2025.02.06	17:50:05	13.2457	13.2460	13.2457	13.2460	4	0	200
2025.02.06	17:50:06	13.2457	13.2460	13.2457	13.2457	3	0	200
2025.02.06	17:50:07	13.2460	13.2460	13.2447	13.2447	4	0	199
2025.02.06	17:50:13	13.2450	13.2455	13.2450	13.2455	2	0	200
2025.02.06	17:50:14	13.2457	13.2457	13.2457	13.2457	1	0	200
2025.02.06	17:50:24	13.2455	13.2455	13.2450	13.2450	3	0	199
2025.02.06	17:50:28	13.2447	13.2447	13.2447	13.2447	1	0	199
2025.02.06	17:50:35	13.2442	13.2442	13.2440	13.2440	2	0	200
2025.02.06	17:50:42	13.2442	13.2442	13.2442	13.2442	1	0	200
2025.02.06	17:50:43	13.2440	13.2442	13.2440	13.2442	4	0	199
2025.02.06	17:50:46	13.2440	13.2442	13.2440	13.2440	3	0	199
2025.02.06	17:50:47	13.2437	13.2437	13.2435	13.2437	3	0	199
2025.02.06	17:50:48	13.2435	13.2437	13.2435	13.2435	3	0	200
2025.02.06	17:50:49	13.2432	13.2432	13.2430	13.2430	2	0	199
2025.02.06	17:50:52	13.2422	13.2422	13.2422	13.2422	1	0	199
2025.02.06	17:50:53	13.2452	13.2452	13.2452	13.2452	1	0	199
2025.02.06	17:51:42	13.2455	13.2462	13.2455	13.2462	3	0	199
2025.02.06	17:51:43	13.2492	13.2497	13.2492	13.2497	2	0	199
2025.02.06	17:52:00	13.2490	13.2490	13.2490	13.2490	1	0	199
2025.02.06	17:52:04	13.2492	13.2492	13.2492	13.2492	1	0	199
2025.02.06	17:52:05	13.2490	13.2490	13.2490	13.2490	1	0	199
2025.02.06	17:52:06	13.2487	13.2487	13.2487	13.2487	1	0	200
2025.02.06	17:52:07	13.2485	13.2485	13.2485	13.2485	1	0	199
2025.02.06	17:52:20	13.2482	13.2485	13.2482	13.2485	2	0	199
2025.02.06	17:52:35	13.2482	13.2482	13.2482	13.2482	1	0	199
2025.02.06	17:52:41	13.2480	13.2480	13.2480	13.2480	1	0	200
2025.02.06	17:52:43	13.2482	13.2485	13.2482	13.2482	3	0	199
2025.02.06	17:52:50	13.2480	13.2480	13.2480	13.2480	1	0	200
2025.02.06	17:52:55	13.2482	13.2497	13.2482	13.2497	2	0	199
2025.02.06	17:53:25	13.2492	13.2495	13.2492	13.2495	2	0	199
2025.02.06	17:53:30	13.2497	13.2497	13.2497	13.2497	1	0	199
2025.02.06	17:53:35	13.2495	13.2495	13.2492	13.2492	2	0	200
2025.02.06	17:53:38	13.2495	13.2495	13.2495	13.2495	1	0	200
2025.02.06	17:53:43	13.2497	13.2497	13.2495	13.2495	2	0	199
2025.02.06	17:53:44	13.2497	13.2497	13.2497	13.2497	1	0	199
2025.02.06	17:53:56	13.2512	13.2557	13.2442	13.2557	5	0	199
2025.02.06	17:53:58	13.2545	13.2545	13.2540	13.2540	5	0	199
2025.02.06	17:53:59	13.2537	13.2537	13.2537	13.2537	1	0	199
2025.02.06	17:54:00	13.2535	13.2537	13.2535	13.2537	2	0	199
2025.02.06	17:54:01	13.2535	13.2537	13.2535	13.2537	2	0	199
2025.02.06	17:54:03	13.2540	13.2542	13.2540	13.2542	2	0	200
2025.02.06	17:54:04	13.2532	13.2532	13.2530	13.2530	2	0	199
2025.02.06	17:54:05	13.2532	13.2532	13.2532	13.2532	1	0	199
2025.02.06	17:54:06	13.2557	13.2557	13.2547	13.2547	3	0	200
2025.02.06	17:54:07	13.2542	13.2542	13.2535	13.2535	4	0	199
2025.02.06	17:54:08	13.2537	13.2537	13.2535	13.2535	2	0	199
2025.02.06	17:54:09	13.2537	13.2537	13.2537	13.2537	1	0	199
2025.02.06	17:54:10	13.2535	13.2535	13.2535	13.2535	1	0	199
2025.02.06	17:54:11	13.2530	13.2530	13.2530	13.2530	1	0	199
2025.02.06	17:54:12	13.2522	13.2522	13.2522	13.2522	1	0	199
2025.02.06	17:54:13	13.2525	13.2525	13.2477	13.2507	3	0	200
2025.02.06	17:54:14	13.2505	13.2505	13.2505	13.2505	1	0	199
2025.02.06	17:54:15	13.2507	13.2507	13.2502	13.2502	2	0	199
2025.02.06	17:54:16	13.2500	13.2500	13.2477	13.2477	4	0	199
2025.02.06	17:54:17	13.2472	13.2475	13.2472	13.2472	3	0	200
2025.02.06	17:54:18	13.2465	13.2465	13.2442	13.2442	6	0	200
2025.02.06	17:54:19	13.2440	13.2445	13.2435	13.2437	4	0	199
2025.02.06	17:54:20	13.2432	13.2432	13.2422	13.2422	3	0	199
2025.02.06	17:54:21	13.2420	13.2422	13.2420	13.2422	2	0	199
2025.02.06	17:54:22	13.2427	13.2445	13.2427	13.2445	3	0	200
2025.02.06	17:54:23	13.2442	13.2445	13.2442	13.2445	2	0	200
2025.02.06	17:54:29	13.2447	13.2447	13.2445	13.2445	2	0	199
2025.02.06	17:54:38	13.2442	13.2442	13.2442	13.2442	1	0	200
2025.02.06	17:54:40	13.2440	13.2442	13.2430	13.2430	4	0	199
2025.02.06	17:54:41	13.2427	13.2430	13.2422	13.2422	3	0	200
2025.02.06	17:54:43	13.2425	13.2425	13.2425	13.2425	1	0	199
2025.02.06	17:54:58	13.2427	13.2427	13.2425	13.2425	2	0	200
2025.02.06	17:54:59	13.2427	13.2427	13.2427	13.2427	1	0	200
2025.02.06	17:55:00	13.2425	13.2425	13.2422	13.2422	2	0	199
2025.02.06	17:55:13	13.2425	13.2427	13.2425	13.2427	2	0	199
2025.02.06	17:55:14	13.2425	13.2425	13.2422	13.2422	2	0	199
2025.02.06	17:55:15	13.2417	13.2417	13.2417	13.2417	1	0	199
2025.02.06	17:55:20	13.2415	13.2415	13.2410	13.2410	3	0	199
2025.02.06	17:55:21	13.2407	13.2407	13.2405	13.2405	2	0	199
2025.02.06	17:55:22	13.2402	13.2402	13.2365	13.2365	6	0	199
2025.02.06	17:55:23	13.2360	13.2360	13.2360	13.2360	1	0	199
2025.02.06	17:55:26	13.2347	13.2347	13.2347	13.2347	1	0	199
2025.02.06	17:55:27	13.2335	13.2342	13.2335	13.2342	2	0	200
2025.02.06	17:55:28	13.2340	13.2342	13.2340	13.2342	4	0	199
2025.02.06	17:55:29	13.2340	13.2345	13.2340	13.2345	2	0	199
2025.02.06	17:55:30	13.2342	13.2357	13.2342	13.2357	3	0	200
2025.02.06	17:55:31	13.2355	13.2355	13.2355	13.2355	1	0	199
2025.02.06	17:55:32	13.2357	13.2357	13.2347	13.2347	3	0	199
2025.02.06	17:55:35	13.2332	13.2340	13.2332	13.2340	2	0	199
2025.02.06	17:55:37	13.2332	13.2332	13.2330	13.2330	2	0	199
2025.02.06	17:55:42	13.2327	13.2330	13.2327	13.2330	2	0	200
2025.02.06	17:55:43	13.2335	13.2352	13.2335	13.2352	2	0	200
2025.02.06	17:55:44	13.2355	13.2355	13.2355	13.2355	1	0	199
2025.02.06	17:55:45	13.2357	13.2357	13.2355	13.2355	2	0	199
2025.02.06	17:55:46	13.2357	13.2357	13.2355	13.2355	2	0	199
2025.02.06	17:55:48	13.2352	13.2352	13.2335	13.2337	4	0	199
2025.02.06	17:55:49	13.2335	13.2337	13.2332	13.2332	4	0	200
2025.02.06	17:55:50	13.2327	13.2327	13.2327	13.2327	1	0	200
2025.02.06	17:55:51	13.2325	13.2325	13.2325	13.2325	1	0	199
2025.02.06	17:55:52	13.2322	13.2322	13.2322	13.2322	1	0	199
2025.02.06	17:55:55	13.2320	13.2322	13.2320	13.2322	2	0	200
2025.02.06	17:55:56	13.2327	13.2327	13.2327	13.2327	1	0	200
2025.02.06	17:55:57	13.2325	13.2325	13.2325	13.2325	1	0	199
2025.02.06	17:55:58	13.2310	13.2310	13.2310	13.2310	1	0	199
2025.02.06	17:56:01	13.2307	13.2310	13.2307	13.2310	4	0	199
2025.02.06	17:56:02	13.2307	13.2310	13.2307	13.2307	3	0	199
2025.02.06	17:56:04	13.2305	13.2305	13.2285	13.2287	6	0	200
2025.02.06	17:56:06	13.2285	13.2290	13.2285	13.2287	4	0	199
2025.02.06	17:56:08	13.2290	13.2302	13.2290	13.2302	2	0	200
2025.02.06	17:56:13	13.2305	13.2307	13.2305	13.2307	2	0	200
2025.02.06	17:56:15	13.2310	13.2310	13.2310	13.2310	1	0	199
2025.02.06	17:56:16	13.2322	13.2345	13.2322	13.2345	6	0	199
2025.02.06	17:56:17	13.2360	13.2360	13.2352	13.2360	4	0	199
2025.02.06	17:56:18	13.2392	13.2402	13.2392	13.2397	7	0	199
2025.02.06	17:56:19	13.2392	13.2395	13.2362	13.2362	5	0	199
2025.02.06	17:56:20	13.2360	13.2370	13.2360	13.2367	5	0	199
2025.02.06	17:56:21	13.2372	13.2407	13.2372	13.2407	5	0	199
2025.02.06	17:56:22	13.2405	13.2405	13.2377	13.2402	7	0	199
2025.02.06	17:56:23	13.2397	13.2397	13.2380	13.2380	6	0	200
2025.02.06	17:56:24	13.2382	13.2385	13.2377	13.2382	7	0	199
2025.02.06	17:56:25	13.2380	13.2387	13.2377	13.2382	9	0	199
2025.02.06	17:56:26	13.2380	13.2385	13.2380	13.2380	5	0	199
2025.02.06	17:56:27	13.2382	13.2382	13.2377	13.2377	2	0	199
2025.02.06	17:56:29	13.2367	13.2367	13.2367	13.2367	1	0	199
2025.02.06	17:56:33	13.2370	13.2372	13.2370	13.2372	2	0	199
2025.02.06	17:56:35	13.2377	13.2377	13.2377	13.2377	1	0	199
2025.02.06	17:56:37	13.2375	13.2375	13.2375	13.2375	1	0	199
2025.02.06	17:56:38	13.2377	13.2377	13.2375	13.2375	4	0	199
2025.02.06	17:56:42	13.2380	13.2380	13.2380	13.2380	1	0	199
2025.02.06	17:56:43	13.2382	13.2390	13.2382	13.2390	2	0	199
2025.02.06	17:56:44	13.2422	13.2440	13.2422	13.2440	4	0	199
2025.02.06	17:56:45	13.2437	13.2437	13.2435	13.2435	2	0	199
2025.02.06	17:56:46	13.2432	13.2445	13.2432	13.2445	2	0	199
2025.02.06	17:56:47	13.2437	13.2437	13.2437	13.2437	1	0	199
2025.02.06	17:56:48	13.2435	13.2435	13.2435	13.2435	1	0	200
2025.02.06	17:56:50	13.2437	13.2437	13.2437	13.2437	1	0	199
2025.02.06	17:56:53	13.2432	13.2432	13.2427	13.2427	2	0	199
2025.02.06	17:56:54	13.2430	13.2432	13.2430	13.2432	2	0	199
2025.02.06	17:56:55	13.2435	13.2435	13.2432	13.2432	2	0	200
2025.02.06	17:56:56	13.2422	13.2422	13.2405	13.2405	4	0	199
2025.02.06	17:56:57	13.2410	13.2412	13.2410	13.2412	4	0	199
2025.02.06	17:56:58	13.2415	13.2415	13.2415	13.2415	1	0	199
2025.02.06	17:56:59	13.2417	13.2417	13.2415	13.2415	2	0	199
2025.02.06	17:57:02	13.2412	13.2412	13.2412	13.2412	1	0	200
2025.02.06	17:57:05	13.2417	13.2460	13.2417	13.2460	6	0	199
2025.02.06	17:57:07	13.2455	13.2455	13.2432	13.2432	2	0	199
2025.02.06	17:57:08	13.2435	13.2435	13.2430	13.2430	2	0	200
2025.02.06	17:57:09	13.2427	13.2427	13.2427	13.2427	1	0	200
2025.02.06	17:57:12	13.2425	13.2425	13.2425	13.2425	1	0	199
2025.02.06	17:57:13	13.2422	13.2425	13.2422	13.2422	3	0	199
2025.02.06	17:57:17	13.2420	13.2420	13.2420	13.2420	1	0	199
2025.02.06	17:57:18	13.2417	13.2417	13.2415	13.2417	3	0	199
2025.02.06	17:57:28	13.2415	13.2415	13.2407	13.2410	4	0	199
2025.02.06	17:57:29	13.2405	13.2407	13.2405	13.2407	2	0	199
2025.02.06	17:57:31	13.2405	13.2405	13.2405	13.2405	1	0	199
2025.02.06	17:57:34	13.2402	13.2402	13.2402	13.2402	1	0	199
2025.02.06	17:57:36	13.2390	13.2390	13.2377	13.2385	4	0	199
2025.02.06	17:57:37	13.2372	13.2372	13.2367	13.2367	2	0	199
2025.02.06	17:57:43	13.2345	13.2345	13.2322	13.2325	4	0	199
2025.02.06	17:57:45	13.2330	13.2330	13.2325	13.2327	3	0	199
2025.02.06	17:57:48	13.2332	13.2332	13.2332	13.2332	1	0	199
2025.02.06	17:57:55	13.2335	13.2335	13.2335	13.2335	1	0	200
2025.02.06	17:57:56	13.2342	13.2350	13.2342	13.2350	2	0	200
2025.02.06	17:57:57	13.2347	13.2350	13.2347	13.2350	2	0	199
2025.02.06	17:57:58	13.2347	13.2365	13.2347	13.2365	3	0	199
2025.02.06	17:57:59	13.2370	13.2375	13.2370	13.2375	2	0	199
2025.02.06	17:58:02	13.2380	13.2385	13.2380	13.2385	2	0	199
2025.02.06	17:58:04	13.2387	13.2387	13.2387	13.2387	1	0	199
2025.02.06	17:58:05	13.2390	13.2390	13.2390	13.2390	1	0	199
2025.02.06	17:58:06	13.2387	13.2387	13.2387	13.2387	1	0	199
2025.02.06	17:58:07	13.2392	13.2397	13.2392	13.2397	3	0	199
2025.02.06	17:58:08	13.2402	13.2405	13.2402	13.2405	2	0	199
2025.02.06	17:58:13	13.2407	13.2427	13.2407	13.2425	3	0	199
2025.02.06	17:58:14	13.2422	13.2425	13.2422	13.2425	4	0	199
2025.02.06	17:58:15	13.2422	13.2425	13.2422	13.2425	4	0	199
2025.02.06	17:58:16	13.2422	13.2422	13.2422	13.2422	1	0	199
2025.02.06	17:58:19	13.2425	13.2427	13.2425	13.2427	2	0	199
2025.02.06	17:58:21	13.2430	13.2430	13.2430	13.2430	1	0	199
2025.02.06	17:58:23	13.2422	13.2422	13.2420	13.2420	2	0	199
2025.02.06	17:58:24	13.2417	13.2420	13.2417	13.2417	3	0	199
2025.02.06	17:58:25	13.2420	13.2420	13.2417	13.2417	2	0	199
2025.02.06	17:58:27	13.2420	13.2420	13.2420	13.2420	1	0	199
2025.02.06	17:58:28	13.2425	13.2425	13.2425	13.2425	1	0	199
2025.02.06	17:58:31	13.2397	13.2397	13.2367	13.2375	6	0	200
2025.02.06	17:58:36	13.2377	13.2377	13.2377	13.2377	1	0	199
2025.02.06	17:58:43	13.2375	13.2375	13.2375	13.2375	1	0	199
2025.02.06	17:58:44	13.2377	13.2380	13.2377	13.2380	2	0	199
2025.02.06	17:58:53	13.2377	13.2380	13.2375	13.2375	3	0	199
2025.02.06	17:58:55	13.2377	13.2380	13.2377	13.2380	2	0	199
2025.02.06	17:58:57	13.2377	13.2377	13.2377	13.2377	1	0	199
2025.02.06	17:58:58	13.2380	13.2385	13.2380	13.2382	3	0	199
2025.02.06	17:58:59	13.2385	13.2385	13.2382	13.2382	2	0	199
2025.02.06	17:59:00	13.2385	13.2385	13.2382	13.2382	2	0	199
2025.02.06	17:59:01	13.2385	13.2387	13.2385	13.2385	3	0	199
2025.02.06	17:59:02	13.2387	13.2390	13.2385	13.2390	4	0	199
2025.02.06	17:59:05	13.2397	13.2397	13.2397	13.2397	1	0	200
2025.02.06	17:59:19	13.2395	13.2395	13.2392	13.2395	3	0	199
2025.02.06	17:59:22	13.2392	13.2392	13.2392	13.2392	1	0	199
2025.02.06	17:59:23	13.2390	13.2390	13.2390	13.2390	1	0	199
2025.02.06	17:59:24	13.2385	13.2385	13.2385	13.2385	1	0	199
2025.02.06	17:59:26	13.2382	13.2382	13.2345	13.2345	2	0	199
2025.02.06	17:59:28	13.2357	13.2377	13.2357	13.2377	4	0	199
2025.02.06	17:59:29	13.2380	13.2380	13.2377	13.2380	3	0	199
2025.02.06	17:59:30	13.2377	13.2382	13.2377	13.2382	5	0	199
2025.02.06	17:59:31	13.2380	13.2380	13.2380	13.2380	1	0	199
2025.02.06	17:59:32	13.2382	13.2382	13.2382	13.2382	1	0	199
2025.02.06	17:59:35	13.2385	13.2387	13.2385	13.2387	2	0	199
2025.02.06	17:59:39	13.2390	13.2392	13.2390	13.2392	2	0	199
2025.02.06	17:59:40	13.2390	13.2390	13.2385	13.2385	2	0	199
2025.02.06	17:59:43	13.2390	13.2392	13.2390	13.2392	2	0	199
2025.02.06	17:59:44	13.2402	13.2412	13.2402	13.2412	2	0	199
2025.02.06	17:59:45	13.2410	13.2410	13.2410	13.2410	1	0	199
2025.02.06	17:59:46	13.2407	13.2407	13.2407	13.2407	1	0	199
2025.02.06	17:59:49	13.2402	13.2402	13.2402	13.2402	1	0	199
2025.02.06	17:59:58	13.2405	13.2405	13.2402	13.2402	2	0	199
2025.02.06	18:00:02	13.2405	13.2420	13.2405	13.2420	2	0	199
2025.02.06	18:00:03	13.2417	13.2417	13.2415	13.2415	2	0	199
2025.02.06	18:00:04	13.2417	13.2417	13.2412	13.2415	6	0	199
2025.02.06	18:00:05	13.2417	13.2417	13.2412	13.2412	3	0	199
2025.02.06	18:00:06	13.2420	13.2440	13.2420	13.2427	4	0	199
2025.02.06	18:00:07	13.2430	13.2430	13.2430	13.2430	1	0	199
2025.02.06	18:00:08	13.2432	13.2432	13.2432	13.2432	1	0	199
2025.02.06	18:00:09	13.2445	13.2457	13.2432	13.2457	3	0	199
2025.02.06	18:00:10	13.2452	13.2455	13.2447	13.2450	6	0	199
2025.02.06	18:00:11	13.2447	13.2450	13.2445	13.2445	3	0	199
2025.02.06	18:00:12	13.2442	13.2442	13.2430	13.2430	4	0	200
2025.02.06	18:00:13	13.2432	13.2432	13.2432	13.2432	1	0	199
2025.02.06	18:00:15	13.2435	13.2437	13.2435	13.2437	2	0	200
2025.02.06	18:00:16	13.2440	13.2440	13.2440	13.2440	1	0	199
2025.02.06	18:00:17	13.2437	13.2455	13.2437	13.2455	3	0	199
2025.02.06	18:00:18	13.2437	13.2440	13.2437	13.2437	3	0	199
2025.02.06	18:00:19	13.2440	13.2442	13.2437	13.2442	4	0	199
2025.02.06	18:00:20	13.2440	13.2440	13.2437	13.2437	2	0	199
2025.02.06	18:00:23	13.2435	13.2435	13.2422	13.2422	2	0	200
2025.02.06	18:00:25	13.2425	13.2427	13.2425	13.2425	3	0	199
2025.02.06	18:00:26	13.2427	13.2427	13.2425	13.2425	4	0	200
2025.02.06	18:00:27	13.2427	13.2427	13.2425	13.2425	4	0	200
2025.02.06	18:00:28	13.2427	13.2432	13.2425	13.2427	5	0	200
2025.02.06	18:00:32	13.2435	13.2435	13.2435	13.2435	1	0	200
2025.02.06	18:00:34	13.2437	13.2437	13.2435	13.2435	2	0	199
2025.02.06	18:00:38	13.2437	13.2447	13.2437	13.2447	2	0	199
2025.02.06	18:00:39	13.2442	13.2442	13.2442	13.2442	1	0	200
2025.02.06	18:00:41	13.2457	13.2457	13.2440	13.2442	3	0	200
2025.02.06	18:00:42	13.2440	13.2440	13.2440	13.2440	1	0	199
2025.02.06	18:00:43	13.2442	13.2452	13.2442	13.2452	2	0	200
2025.02.06	18:00:44	13.2457	13.2477	13.2452	13.2477	7	0	200
2025.02.06	18:00:45	13.2480	13.2510	13.2480	13.2510	5	0	200
2025.02.06	18:00:46	13.2505	13.2505	13.2492	13.2492	5	0	199
2025.02.06	18:00:47	13.2512	13.2512	13.2512	13.2512	1	0	199
2025.02.06	18:00:48	13.2510	13.2510	13.2510	13.2510	1	0	200
2025.02.06	18:00:51	13.2515	13.2515	13.2515	13.2515	1	0	199
2025.02.06	18:00:55	13.2512	13.2512	13.2502	13.2502	2	0	199
2025.02.06	18:00:56	13.2505	13.2505	13.2505	13.2505	1	0	199
2025.02.06	18:00:57	13.2507	13.2507	13.2507	13.2507	1	0	199
2025.02.06	18:00:58	13.2510	13.2517	13.2507	13.2517	3	0	200
2025.02.06	18:01:02	13.2520	13.2525	13.2520	13.2525	2	0	199
2025.02.06	18:01:03	13.2522	13.2537	13.2515	13.2515	3	0	199
2025.02.06	18:01:07	13.2517	13.2517	13.2517	13.2517	1	0	199
2025.02.06	18:01:08	13.2515	13.2515	13.2507	13.2510	3	0	199
2025.02.06	18:01:12	13.2527	13.2527	13.2527	13.2527	1	0	199
2025.02.06	18:01:13	13.2510	13.2512	13.2507	13.2507	4	0	200
2025.02.06	18:01:14	13.2520	13.2520	13.2510	13.2510	2	0	199
2025.02.06	18:01:15	13.2515	13.2517	13.2512	13.2517	3	0	199
2025.02.06	18:01:16	13.2515	13.2525	13.2515	13.2517	3	0	199
2025.02.06	18:01:17	13.2520	13.2525	13.2520	13.2522	4	0	199
2025.02.06	18:01:18	13.2530	13.2530	13.2530	13.2530	1	0	199
2025.02.06	18:01:19	13.2535	13.2555	13.2535	13.2555	4	0	199
2025.02.06	18:01:20	13.2557	13.2557	13.2557	13.2557	1	0	200
2025.02.06	18:01:22	13.2560	13.2560	13.2560	13.2560	1	0	199
2025.02.06	18:01:24	13.2557	13.2557	13.2555	13.2555	2	0	200
2025.02.06	18:01:26	13.2560	13.2560	13.2560	13.2560	1	0	199
2025.02.06	18:01:27	13.2562	13.2562	13.2560	13.2562	3	0	199
2025.02.06	18:01:28	13.2560	13.2562	13.2560	13.2560	3	0	199
2025.02.06	18:01:30	13.2562	13.2565	13.2562	13.2565	2	0	199
2025.02.06	18:01:31	13.2567	13.2570	13.2567	13.2570	2	0	199
2025.02.06	18:01:32	13.2572	13.2575	13.2572	13.2575	2	0	200
2025.02.06	18:01:33	13.2572	13.2572	13.2572	13.2572	1	0	200
2025.02.06	18:01:34	13.2575	13.2582	13.2575	13.2582	4	0	199
2025.02.06	18:01:36	13.2585	13.2585	13.2582	13.2582	2	0	199
2025.02.06	18:01:37	13.2585	13.2585	13.2585	13.2585	1	0	199
2025.02.06	18:01:39	13.2587	13.2587	13.2580	13.2580	4	0	200
2025.02.06	18:01:40	13.2582	13.2582	13.2580	13.2580	4	0	199
2025.02.06	18:01:41	13.2582	13.2582	13.2577	13.2577	2	0	199
2025.02.06	18:01:43	13.2580	13.2595	13.2580	13.2595	4	0	200
2025.02.06	18:01:44	13.2592	13.2595	13.2590	13.2592	5	0	199
2025.02.06	18:01:45	13.2595	13.2597	13.2592	13.2597	3	0	200
2025.02.06	18:01:46	13.2640	13.2655	13.2640	13.2652	7	0	200
2025.02.06	18:01:47	13.2657	13.2657	13.2657	13.2657	1	0	199
2025.02.06	18:01:48	13.2667	13.2667	13.2635	13.2635	5	0	199
2025.02.06	18:01:49	13.2625	13.2625	13.2617	13.2617	2	0	200
2025.02.06	18:01:53	13.2620	13.2647	13.2620	13.2645	4	0	199
2025.02.06	18:01:54	13.2657	13.2657	13.2657	13.2657	1	0	199
2025.02.06	18:01:55	13.2660	13.2660	13.2660	13.2660	1	0	199
2025.02.06	18:01:56	13.2657	13.2660	13.2647	13.2647	4	0	199
2025.02.06	18:01:58	13.2650	13.2650	13.2650	13.2650	1	0	199
2025.02.06	18:01:59	13.2657	13.2657	13.2655	13.2655	2	0	199
2025.02.06	18:02:00	13.2657	13.2667	13.2657	13.2667	2	0	199
2025.02.06	18:02:03	13.2665	13.2665	13.2665	13.2665	1	0	199
2025.02.06	18:02:04	13.2667	13.2667	13.2650	13.2657	7	0	199
2025.02.06	18:02:05	13.2620	13.2627	13.2620	13.2627	3	0	199
2025.02.06	18:02:06	13.2625	13.2625	13.2620	13.2620	3	0	200
2025.02.06	18:02:07	13.2612	13.2612	13.2612	13.2612	1	0	199
2025.02.06	18:02:09	13.2607	13.2607	13.2607	13.2607	1	0	199
2025.02.06	18:02:10	13.2595	13.2595	13.2582	13.2582	4	0	200
2025.02.06	18:02:11	13.2580	13.2582	13.2565	13.2565	4	0	200
2025.02.06	18:02:12	13.2567	13.2567	13.2567	13.2567	1	0	199
2025.02.06	18:02:13	13.2565	13.2590	13.2565	13.2587	3	0	199
2025.02.06	18:02:14	13.2590	13.2590	13.2587	13.2590	3	0	199
2025.02.06	18:02:15	13.2587	13.2587	13.2572	13.2572	3	0	200
2025.02.06	18:02:16	13.2575	13.2575	13.2570	13.2570	3	0	199
2025.02.06	18:02:17	13.2542	13.2542	13.2527	13.2527	2	0	199
2025.02.06	18:02:18	13.2530	13.2532	13.2530	13.2532	4	0	199
2025.02.06	18:02:19	13.2530	13.2530	13.2530	13.2530	1	0	199
2025.02.06	18:02:20	13.2532	13.2532	13.2525	13.2527	4	0	199
2025.02.06	18:02:21	13.2525	13.2525	13.2520	13.2520	4	0	200
2025.02.06	18:02:22	13.2522	13.2522	13.2520	13.2520	4	0	199
2025.02.06	18:02:23	13.2522	13.2522	13.2517	13.2517	3	0	199
2025.02.06	18:02:24	13.2520	13.2520	13.2492	13.2492	3	0	199
2025.02.06	18:02:26	13.2490	13.2490	13.2490	13.2490	1	0	199
2025.02.06	18:02:27	13.2487	13.2487	13.2477	13.2480	3	0	200
2025.02.06	18:02:28	13.2500	13.2505	13.2500	13.2505	2	0	199
2025.02.06	18:02:29	13.2517	13.2517	13.2502	13.2505	4	0	199
2025.02.06	18:02:43	13.2512	13.2515	13.2512	13.2515	2	0	199
2025.02.06	18:02:44	13.2512	13.2512	13.2512	13.2512	1	0	199
2025.02.06	18:02:45	13.2515	13.2515	13.2512	13.2512	2	0	199
2025.02.06	18:02:46	13.2515	13.2515	13.2512	13.2512	4	0	199
2025.02.06	18:02:47	13.2515	13.2515	13.2512	13.2515	3	0	199
2025.02.06	18:02:48	13.2512	13.2515	13.2512	13.2515	4	0	199
2025.02.06	18:02:49	13.2512	13.2515	13.2510	13.2510	3	0	199
2025.02.06	18:02:50	13.2515	13.2515	13.2512	13.2512	2	0	199
2025.02.06	18:02:51	13.2515	13.2515	13.2512	13.2515	3	0	199
2025.02.06	18:02:52	13.2512	13.2512	13.2510	13.2510	2	0	199
2025.02.06	18:02:57	13.2507	13.2507	13.2502	13.2502	2	0	199
2025.02.06	18:02:58	13.2510	13.2510	13.2507	13.2507	2	0	200
2025.02.06	18:02:59	13.2510	13.2510	13.2510	13.2510	1	0	200
2025.02.06	18:03:00	13.2507	13.2517	13.2507	13.2517	3	0	199
2025.02.06	18:03:01	13.2515	13.2515	13.2495	13.2495	3	0	199
2025.02.06	18:03:02	13.2492	13.2492	13.2490	13.2490	2	0	199
2025.02.06	18:03:04	13.2492	13.2492	13.2492	13.2492	1	0	199
2025.02.06	18:03:05	13.2495	13.2495	13.2490	13.2490	3	0	200
2025.02.06	18:03:06	13.2495	13.2495	13.2492	13.2492	2	0	200
2025.02.06	18:03:07	13.2490	13.2490	13.2487	13.2490	3	0	199
2025.02.06	18:03:11	13.2485	13.2485	13.2485	13.2485	1	0	199
2025.02.06	18:03:12	13.2490	13.2495	13.2490	13.2495	2	0	199
2025.02.06	18:03:13	13.2487	13.2497	13.2487	13.2495	3	0	200
2025.02.06	18:03:14	13.2490	13.2490	13.2490	13.2490	1	0	199
2025.02.06	18:03:15	13.2495	13.2495	13.2495	13.2495	1	0	200
2025.02.06	18:03:16	13.2497	13.2497	13.2497	13.2497	1	0	199
